Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        6     0.00     0.00  std::__cxx11::list<int, std::allocator<int> >::begin() const
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, bool>, false>::_M_next() const
  0.00      0.00     0.00        6     0.00     0.00  decltype ((get<0>)((forward<std::pair<int const, int> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, int> const&>(std::pair<int const, int> const&) const
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Node_iterator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false, false>::operator->() const
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_M_v() const
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_M_valptr() const
  0.00      0.00     0.00        6     0.00     0.00  std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > const&)
  0.00      0.00     0.00        6     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end()
  0.00      0.00     0.00        6     0.00     0.00  int const& std::__pair_get<0ul>::__const_get<int const, int>(std::pair<int const, int> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::unordered_map<int, std::__cxx11::list<int, std::allocator<int> >, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > > >::end()
  0.00      0.00     0.00        6     0.00     0.00  std::pointer_traits<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>&)
  0.00      0.00     0.00        6     0.00     0.00  std::pointer_traits<std::__detail::_Hash_node_base**>::pointer_to(std::__detail::_Hash_node_base*&)
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr()
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr))
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&, std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::destroy<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >*)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::deallocate(std::allocator<std::__detail::_Hash_node_base*>&, std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::allocate(std::allocator<std::__detail::_Hash_node_base*>&, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&)
  0.00      0.00     0.00        6     0.00     0.00  void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&)
  0.00      0.00     0.00        6     0.00     0.00  std::_List_const_iterator<int>::operator++()
  0.00      0.00     0.00        6     0.00     0.00  std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >::~pair()
  0.00      0.00     0.00        6     0.00     0.00  std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
  0.00      0.00     0.00        6     0.00     0.00  std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        6     0.00     0.00  std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl()
  0.00      0.00     0.00        6     0.00     0.00  std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node()
  0.00      0.00     0.00        6     0.00     0.00  std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear()
  0.00      0.00     0.00        6     0.00     0.00  std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base()
  0.00      0.00     0.00        6     0.00     0.00  std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&)
  0.00      0.00     0.00        6     0.00     0.00  void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&)
  0.00      0.00     0.00        6     0.00     0.00  std::__cxx11::list<int, std::allocator<int> >::~list()
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>::_Hash_node()
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<int const, int>, false>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_List_node_header::_M_init()
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_List_node_header::_List_node_header()
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Node_iterator_base<std::pair<int const, int>, false>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<int const, int>, false>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_M_v()
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::__addressof<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>&)
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node_base** std::__addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&)
  0.00      0.00     0.00        6     0.00     0.00  int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::__to_address<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**)
  0.00      0.00     0.00        6     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  0.00      0.00     0.00        6     0.00     0.00  std::__deque_buf_size(unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::tuple_element<0ul, std::pair<int const, int> >::type const& std::get<0ul, int const, int>(std::pair<int const, int> const&)
  0.00      0.00     0.00        6     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.00     0.00        6     0.00     0.00  std::pair<int const, int> const& std::forward<std::pair<int const, int> const&>(std::remove_reference<std::pair<int const, int> const&>::type&)
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>&)
  0.00      0.00     0.00        6     0.00     0.00  std::__detail::_Hash_node_base** std::addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      0.00     0.00        6     0.00     0.00  std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
  0.00      0.00     0.00        5     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const
  0.00      0.00     0.00        5     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const
  0.00      0.00     0.00        5     0.00     0.00  std::__cxx11::list<int, std::allocator<int> >::empty() const
  0.00      0.00     0.00        5     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.00     0.00        5     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets()
  0.00      0.00     0.00        5     0.00     0.00  std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&)
  0.00      0.00     0.00        5     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::reverse_iterator(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00        5     0.00     0.00  std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float)
  0.00      0.00     0.00        5     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_Hashtable_ebo_helper()
  0.00      0.00     0.00        5     0.00     0.00  std::__detail::_Hashtable_ebo_helper<1, std::hash<int>, true>::_Hashtable_ebo_helper()
  0.00      0.00     0.00        4     0.00     0.00  void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
